config,backend,language,split,file_id,reference,hypothesis,hypothesis_raw,wer,cer,latency_sec,rtf,audio_duration_sec,ref_words,hyp_words,word_ratio,error
azure_whisper_fi,azure_whisper,fi,2016-test-seen,saara_sofia_sirén_00403,mikä tämä malli lopulta onkaan niin sen täytyy olla selkeä rakenteen täytyy olla selkeä ja myös ohjauksen ja johtajuuden täytyy olla,mikä tämä malli lopulta onkaan niin sen täytyy olla selkeä rakenteen täytyy olla selkeä ja myös ohjauksen ja johtajuuden täytyy olla,"Mikä tämä malli lopulta onkaan, niin sen täytyy olla selkeä, rakenteen täytyy olla selkeä ja myös ohjauksen ja johtajuuden täytyy olla.",0.0,0.0,0.901,0.1036,8.696,21,21,1.0,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,ilmari_nurminen_00551,ymmärrän suomen talouden realiteetit ja ymmärrän myös että kansalaiset odottavat uudistuksia rohkeutta ja vahvuuttakin mutta mielestäni todellista vahvuutta on osata asettua toisten ihmisten asemaan ja nähtävä näiden prosessikaavioiden rakenteiden ja uudistuksen verhon takaa,ymmärrän suomen talouden realiteetit ja ymmärrän myös että kansalaiset odottavat uudistuksia rohkeutta ja vahvuuttakin mutta mielestäni todellista vahvuutta on osata asettua toisten ihmisten asemaan ja nähtävä näiden prosessikaavioiden rakenteiden ja uudistuksen verhon takaa,"Ymmärrän Suomen talouden realiteetit ja ymmärrän myös, että kansalaiset odottavat uudistuksia, rohkeutta ja vahvuuttakin. Mutta mielestäni todellista vahvuutta on osata asettua toisten ihmisten asemaan ja nähtävä näiden prosessikaavioiden, rakenteiden ja uudistuksen verhon takaa.",0.0,0.0,4.416,0.197,22.416,33,33,1.0,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,reijo_laitinen_00985,tässä suhteessa ymmärrän hyvin sen että eduskuntaryhmän puheenjohtajan tehtävä on nostaa puolueen profiilia ja rauhoittaa vähän puolueen,tässä suhteessa ymmärrän hyvin sen että eduskuntaryhmän puheenjohtajan tehtävä on nostaa puolueen profiliaan ja rauhoittaa vähän puolueen tilaa,"Tässä suhteessa ymmärrän hyvin sen, että eduskuntaryhmän puheenjohtajan tehtävä on nostaa puolueen profiliaan ja rauhoittaa vähän puolueen tilaa.",0.117647,0.066176,55.372,6.3793,8.68,17,18,1.059,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,martti_korhonen_05243,silloin tää kustannusvastuun osoittaminen pääsääntöisesti hankkeen tai suunnitelman toteuttajalle on ympäristöoikeudellisen aiheuttamisperiaatteen mukainen ratkaisu jolla ne korvaukset,silloin kustannusvastuun osoittaminen pääsääntöisesti hankkeen tai suunnitelman toteutteella on ympäristöoikeudellisen aiheuttamisperiaatteen mukainen ratkaisu jolla ne korvaukset,"Silloin kustannusvastuun osoittaminen pääsääntöisesti hankkeen tai suunnitelman toteutteella on ympäristöoikeudellisen aiheuttamisperiaatteen mukainen ratkaisu, jolla ne korvaukset...",0.117647,0.043478,0.848,0.0919,9.232,17,16,0.941,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,satu_haapanen_03245,jatkan vielä hieman analyysiä tästä että mitä on viimeisen kymmenen vuoden aikana tapahtunut miksi oppimistulokset ovat heikentyneet vaikka täytyy muistaa että suomi ja suomalainen koulutusjärjestelmä on edelleenkin maailman huippujen joukossa eikä meidän ikinä aasian malliin pidä mennäkään jossa jossa lapset stressaantuvat jo ennen kouluikää vaan tämmöinen lapsikeskeinen oppiminen on kyllä kyllä hyväksi havaittu että silläkin voidaan saavuttaa sitten hyviä,jatkan vielä hieman analyysiä tästä että mitä on viimeisen kymmenen vuoden aikana tapahtunut miksi oppimistulokset ovat heikentyneet vaikka täytyy muistaa että suomi ja suomalainen koulutusjärjestelmä ovat edelleenkin maailman huippujen joukossa eikä meidän ikinä asianmalliin pidä mennäkään jossa lapset stressaantuvat jo ennen kouluikää lapsikeskeinen oppiminen on hyväksi havaittu että silläkin voidaan saavuttaa hyviä opintoja,"Jatkan vielä hieman analyysiä tästä, että mitä on viimeisen kymmenen vuoden aikana tapahtunut. Miksi oppimistulokset ovat heikentyneet, vaikka täytyy muistaa, että Suomi ja suomalainen koulutusjärjestelmä ovat edelleenkin maailman huippujen joukossa. Eikä meidän ikinä asianmalliin pidä mennäkään, jossa lapset stressaantuvat jo ennen kouluikää. Lapsikeskeinen oppiminen on hyväksi havaittu, että silläkin voidaan saavuttaa hyviä opintoja.",0.169492,0.110629,4.96,0.142,34.936,59,53,0.898,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,sari_tanus_01275,leikkaukset kohdistuvat erityisen pahasti niihin jotka ovat nykyisin juuri ja juuri köyhyysrajan yläpuolella ja viimesijaisen sosiaaliturvan,leikkaukset kohdistuvat erityisen pahasti niihin jotka ovat nykyisin juuri ja juuri köyhyysrajan yläpuolella ja viimeisijaisen sosiaaliturvan korkeudelle,"Leikkaukset kohdistuvat erityisen pahasti niihin, jotka ovat nykyisin juuri ja juuri köyhyysrajan yläpuolella ja viimeisijaisen sosiaaliturvan korkeudelle.",0.125,0.092857,54.72,6.7656,8.088,16,17,1.062,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,satu_haapanen_03213,siksi on tärkeää että pidämme kiinni koulutuksesta sen varoista valtion tasolla ja että valtio mahdollistaa koulutuksen,siksi on tärkeää että pidämme kiinni koulutuksesta sen varoista valtion tasolla ja että valtio mahdollistaa koulutuksen tarpeita,"Siksi on tärkeää, että pidämme kiinni koulutuksesta sen varoista valtion tasolla ja että valtio mahdollistaa koulutuksen tarpeita.",0.0625,0.07563,0.733,0.0787,9.32,16,17,1.062,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,paavo_vayrynen_00500,ne jotka näin puhuvat yleensä ovat hengeltään federalistisia puhujia jotka ajattelevat että eun pitää nousta poliittisesti jopa sotilaallisesti maailmanlaajuisesti merkittäväksi tekijäksi yhdysvaltain rinnalle,ja ne jotka näin puhuvat yleensä ovat hengeltään federalistisia puhujia jotka ajattelevat että eu pitää nousta poliittisesti jopa sotilaallisesti maailmanlaajuisesti merkittäväksi tekijäksi yhdysvaltain rinnalle,"Ja ne, jotka näin puhuvat yleensä, ovat hengeltään federalistisia puhujia, jotka ajattelevat, että EU pitää nousta poliittisesti, jopa sotilaallisesti maailmanlaajuisesti merkittäväksi tekijäksi Yhdysvaltain rinnalle.",0.086957,0.019139,2.042,0.1265,16.152,23,24,1.043,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,martti_korhonen_05295,mä itse asiassa ulkoilen melkeinpä joka viikko jousiammuntaradan hyvin lähellä lähellä sitä sitä aluetta koirien tai koiran kanssa,mä itse asiassa ulkoilen melkeinpä joka viikko jousiammuntaradaan hyvin lähellä sitä aluetta koirien tai koiran kanssa,Mä itse asiassa ulkoilen melkeinpä joka viikko jousiammuntaradaan hyvin lähellä sitä aluetta koirien tai koiran kanssa.,0.166667,0.107692,57.405,6.8863,8.336,18,16,0.889,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,paavo_vayrynen_00566,biodiversiteetti on tärkeä näkökohta,biodiversiteetti on tärkeä näkökohta,Biodiversiteetti on tärkeä näkökohta.,0.0,0.0,0.434,0.1711,2.536,4,4,1.0,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,saara_sofia_sirén_00386,pikkaisen vähemmälle huomiolle on jääneet nämä monenkeskiset toimijat kuten ykn alaiset järjestöt,pikkaisen vähemmälle huomiolle on jääneet nämä monenkeskeiset toimijat kuten yk on alaiset järjestöt,"Pikkaisen vähemmälle huomiolle on jääneet nämä monenkeskeiset toimijat, kuten YK on alaiset järjestöt.",0.25,0.030928,1.76,0.2285,7.704,12,13,1.083,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,martti_korhonen_05452,kaikki muut sen alueen salon kunnan alueen asukkaat on ulkopuolella metsästyksestä heti kättelyssä,kaikki muut sen alueen salon kunnan alueen asukkaat ovat ulkopuolella metsästyksestä heti kättelyssä,"Kaikki muut sen alueen, Salon kunnan alueen, asukkaat ovat ulkopuolella metsästyksestä, heti kättelyssä.",0.076923,0.030612,58.157,7.6684,7.584,13,13,1.0,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,sinuhe_wallinheimo_03479,hyvä paikka aloittaa entistä paremman yrittäjyysympäristön rakentaminen on toteuttaa eri puolueiden keräämät normienpurkulistat mutta se ei yksin riitä,hyvä paikka aloittaa entistä paremman yrittäjäympäristön rakentaminen on toteuttaa eri puolueiden keräämät normien purkulistat mutta se ei yksin riitä,"Hyvä paikka aloittaa entistä paremman yrittäjäympäristön rakentaminen on toteuttaa eri puolueiden keräämät normien purkulistat, mutta se ei yksin riitä.",0.166667,0.02649,0.79,0.0773,10.224,18,19,1.056,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,sinuhe_wallinheimo_03650,ensimmäinen liittyy lentoliikenteen turvaamiseen maakunnille ja toinen väyläverkon kehittämiseen käytettävään rahoitukseen niin kuin edustaja pekkarinen edellisessä puheenvuorossa,ensimmäinen liittyy lentoliikkeen turvaamisen maakunnille ja toinen väyläverkon kehittämisen käytettävän rahoitukseen niin kuin edustaja pekkarinen edellisessä puheenvuorossa sanoi,"Ensimmäinen liittyy lentoliikkeen turvaamisen maakunnille ja toinen väyläverkon kehittämisen käytettävän rahoitukseen, niin kuin edustaja Pekkarinen edellisessä puheenvuorossa sanoi.",0.294118,0.067039,0.779,0.0802,9.712,17,18,1.059,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,ilmari_nurminen_00518,mielestäni meillä ei ole perusteita poistaa lapsilisän indeksisidonnaisuutta ja tämä heikentää perheiden toimeentuloa tulevaisuudessa,mielestäni meillä ei ole perusteita poistaa lapsilisän indeksisidonnaisuutta ja tämä heikentää perheiden toimeentuloa tulevaisuudessa,Mielestäni meillä ei ole perusteita poistaa lapsilisän indeksisidonnaisuutta ja tämä heikentää perheiden toimeentuloa tulevaisuudessa.,0.0,0.0,58.546,4.0838,14.336,14,14,1.0,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,satu_haapanen_03320,ulkoasiainministeriöltä rahoituksensa saava puolueiden siis meidän poliittisten toimijoiden yhteinen kansainvälinen demokratiayhteistyö demo tekee vaikuttavaa työtä muun muassa nepalissa ja muissa,ulkoasiaministeriöltä rahoituksensa saava puolueiden siis meidän poliittisten toimijoiden yhteinen kansainvälinen demokratia yhteistyö demo tekee vaikuttavaa työtä muun muassa nepalissa ja muissa,"ulkoasiaministeriöltä rahoituksensa saava puolueiden, siis meidän poliittisten toimijoiden, yhteinen kansainvälinen demokratia-yhteistyö-demo tekee vaikuttavaa työtä muun muassa Nepalissa ja muissa.",0.15,0.015306,0.93,0.0663,14.016,20,21,1.05,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,sinuhe_wallinheimo_03472,varmaa kuitenkin on että seuraava hallitus joutuu ensi vaalikaudella tekemään koko joukon vaikeita päätöksiä myös merkittäviä menojen leikkauksia muuten me emme voi nykyistä hyvinvointiyhteiskuntaa,varmaa kuitenkin on että seuraava hallitus joutuu ensi vaalikaudella tekemään koko joukon vaikeita päätöksiä myös merkittäviä menojen leikkauksia muuten me emme voi nykyistä hyvinvointiyhteiskuntaa,"Varmaa kuitenkin on, että seuraava hallitus joutuu ensi vaalikaudella tekemään koko joukon vaikeita päätöksiä, myös merkittäviä menojen leikkauksia. Muuten me emme voi nykyistä hyvinvointiyhteiskuntaa.",0.0,0.0,0.898,0.0672,13.36,24,24,1.0,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,lyly_rajala_02645,silloin oikeusministeri vetosi meihin minäkin olin silloin lakivaliokunnan jäsen että ettekö luota minuun ja näin se näyttää olevan ettei häneen voinut luottaa koska tuota asiaa ei ole tänne tuotu vieläkään vieläkään,silloin oikeusministeri vetosi meihin minäkin olisin lopulla lakivalikunnan jäsen että ettekö luota minuun ja näin se näyttää olevan että ei hänen voinut luottaa koska asia ei ole tänne tuotu vieläkään,"Silloin oikeusministeri vetosi meihin, minäkin olisin lopulla lakivalikunnan jäsen, että ettekö luota minuun. Ja näin se näyttää olevan, että ei hänen voinut luottaa, koska asia ei ole tänne tuotu vieläkään.",0.290323,0.138889,58.46,3.9182,14.92,31,30,0.968,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,satu_haapanen_03203,minulla on myös se käsitys että suurin osa ja reilusti suurin osa suomalaisista haluaa säilyttää taloudellisen riippumattomuutensa ja itsemääräämisoikeutensa omaan budjettiinsa nähden ja tämä mukaan lukien myös poliitikot,minulla on myös se käsitys että reilusti suurin osa suomalaisista haluaa säilyttää taloudelliseen riippumattomuutensa ja itsemääräämisoikeutensa omaan budjettiinsa nähden ja tämä mukaan lukee myös poliitikot,"Minulla on myös se käsitys, että reilusti suurin osa suomalaisista haluaa säilyttää taloudelliseen riippumattomuutensa ja itsemääräämisoikeutensa omaan budjettiinsa nähden, ja tämä mukaan lukee myös poliitikot.",0.178571,0.076923,0.92,0.066,13.945,28,25,0.893,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,matti_saarinen_06560,ei lähde ainoatakaan teemapakettia liikkeelle näillä määrärahoilla,ei lähde ainoatakaan teemapakettiin ja liikkeelle näillä määrärahoilla,Ei lähde ainoatakaan teemapakettiin ja liikkeelle näillä määrärahoilla.,0.285714,0.060606,0.709,0.1354,5.24,7,8,1.143,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,lyly_rajala_02635,se on kansallinen häpeä meidän vankilalaitokselle edustaja mäkelä,se on kansallinen häpeä meidän vankilalaitokselle,Se on kansallinen häpeä meidän vankilalaitokselle.,0.25,0.246154,58.245,9.3582,6.224,8,6,0.75,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,martti_korhonen_05276,arvoisa herra puhemies,arvoisa herra puhemies,Arvoisa herra puhemies.,0.0,0.0,0.708,0.4133,1.712,3,3,1.0,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,satu_haapanen_03328,näkemykseni mukaan myös uskonnonopettajat ovat valmiita asiasta keskustelemaan ja jopa myönteisiä ainakin ne uskonnonopettajat ketä on lukion puolelta keskustellut ja,näkemykseni mukaan myös uskonnonopettajat ovat valmiita asiasta keskustelemaan ja jopa myönteisiä ainakin ne uskonnonopettajat ketä on lukion puolelta keskustellut,"Näkemykseni mukaan myös uskonnonopettajat ovat valmiita asiasta keskustelemaan ja jopa myönteisiä ainakin ne uskonnonopettajat, ketä on lukion puolelta keskustellut.",0.05,0.018072,1.058,0.0874,12.112,20,19,0.95,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,matti_saarinen_06551,herra puhemies,kiitos,Kiitos.,1.0,0.928571,58.125,9.1162,6.376,2,1,0.5,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,lyly_rajala_02446,ihmettelen että kun me kaikki saamme tietoa netistä netistä ja lehdistä ja vaikka mistä omista ryhmäkanslioista että tuolla vasemmalla laidalla tämä oppi ei ole,ihmettelen että kun me kaikki saamme tietoa netistä ja netistä ja lehdistä ja vaikka mistä omista ryhmäkansliusta että tuolla vasemmalla laidalla tämä oppii,"Ihmettelen, että kun me kaikki saamme tietoa netistä ja netistä ja lehdistä ja vaikka mistä omista ryhmäkansliusta, että tuolla vasemmalla laidalla tämä oppii.",0.208333,0.06875,0.858,0.0884,9.704,24,23,0.958,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,matti_saarinen_06653,ottaen huomioon hangon maantieteellisen aseman niin kaupungin tulevaisuus on jatkossakin pitkälti riippuvainen juuri sataman,ottaen huomioon hangon maantieteellisen aseman niin kaupungin tulevaisuus on jatkossakin pitkälti riippuvainen juuri satamaan,"Ottaen huomioon Hangon maantieteellisen aseman, niin kaupungin tulevaisuus on jatkossakin pitkälti riippuvainen juuri satamaan.",0.071429,0.008065,0.645,0.0671,9.616,14,14,1.0,
azure_whisper_fi,azure_whisper,fi,2016-test-seen,lyly_rajala_02467,arvoisa puhemies,arvoisa puheenjohtaja,Arvoisa puheenjohtaja.,0.5,0.5625,58.654,71.1822,0.824,2,2,1.0,
azure_whisper_auto,azure_whisper,auto,2016-test-seen,sari_tanus_01253,vähemmistöt ja erilaiset filosofiset suuntaukset ovat saaneet paljon näkyvyyttä samalla kun kristillisiä arvoja on mustamaalattu ja tarkoitusperiä,vähemmistöt ja erilaiset filosofiset suuntaukset ovat saaneet paljon näkyvyyttä samalla kun kristillisiä arvoja on musta maalattu ja tarkoitusperiaatteessa,Vähemmistöt ja erilaiset filosofiset suuntaukset ovat saaneet paljon näkyvyyttä samalla kun kristillisiä arvoja on musta maalattu ja tarkoitusperiaatteessa.,0.176471,0.068493,0.823,0.0881,9.344,17,18,1.059,
azure_whisper_auto,azure_whisper,auto,2016-test-seen,lyly_rajala_02509,kuitenkin on oltava herkkäkuuloinen kun ihmiset kertovat kohonneista asumisen ja elämisen kustannuksistaan muun muassa energian ja elintarvikkeiden kallistuessa,kuitenkin on oltava herkkäkuuloinen kun ihmiset kertovat kohonneista asumisen ja elämisen kustannuksistaan muun muassa energian ja elintarvikkeiden kallistuessa,"Kuitenkin on oltava herkkäkuuloinen, kun ihmiset kertovat kohonneista asumisen ja elämisen kustannuksistaan, muun muassa energian ja elintarvikkeiden kallistuessa.",0.0,0.0,0.786,0.0894,8.798,18,18,1.0,
azure_whisper_auto,azure_whisper,auto,2016-test-seen,ilmari_nurminen_00541,olen todella huolestunut hallituksen kaavailemista leikkauksista jotka ovat täysin kohdennettu kaikista pienituloisimpiin,olen todella huolestunut hallituksen kaavailemisesta leikkauksista jotka ovat täysin kohdennettu kaikista pienituloisempiin,"Olen todella huolestunut hallituksen kaavailemisesta leikkauksista, jotka ovat täysin kohdennettu kaikista pienituloisempiin.",0.166667,0.024793,58.28,7.1421,8.16,12,12,1.0,
azure_whisper_auto,azure_whisper,auto,2016-test-seen,satu_haapanen_03292,onkin aina ilahduttavaa kuulla pohjoismaiden neuvostojen pohjoismaiden edustustojen,onkin aina ilahduttavaa kuulla pohjoismaiden edustustojen,Onkin aina ilahduttavaa kuulla Pohjoismaiden edustustojen...,0.25,0.313253,0.499,0.1038,4.808,8,6,0.75,
azure_whisper_auto,azure_whisper,auto,2016-test-seen,martti_korhonen_05447,elikkä joka kansallispuiston kohdalla se on uniikki ja se metsästykseen pitää suhtautua siihen tarpeeseen nähden mikä sillä alueella on ja tällä niin kuin aiemmin sanoin niin pitää nähdä tää iso kehikko missä kansallispuistoissa liikutaan elikkä kansallispuisto on kaikille kansalaisille rajoittamaton oikeus mennä joka on minun mielestä se,elikkä joka kansallispuiston kohdalla se on uniikki se metsästykseen pitää suhtautua siihen tarpeeseen nähden mikä sillä alueella on ja tällä niin kuin aiemmin sanoin niin pitää nähdä tämä iso kehikko missä kansallispuistossa liikutaan eli kansallispuistoon kaikille kansalaisille rajoittamaton oikeus mennä joka on minun mielestä se,"Elikkä joka kansallispuiston kohdalla se on uniikki, se metsästykseen pitää suhtautua siihen tarpeeseen nähden, mikä sillä alueella on, ja tällä, niin kuin aiemmin sanoin, niin pitää nähdä tämä iso kehikko, missä kansallispuistossa liikutaan, eli kansallispuistoon kaikille kansalaisille rajoittamaton oikeus mennä, joka on minun mielestä se,",0.12766,0.026471,1.34,0.0679,19.736,47,45,0.957,
azure_whisper_auto,azure_whisper,auto,2016-test-seen,martti_korhonen_05358,aluekohtaisia poikkeuksia metsästyskieltoon on etelä suomessa säädetty tällä hetkellä vain koloveden ja selkämeren kansallispuistoissa ja niihin on ollut hyvin erityiset syyt,aluekohtaisia poikkeuksia metsäskieltoon on etelä suomessa säädetty tällä hetkellä vain koloveden ja selkämeren kansallispuistoissa ja niihin on ollut hyvin erityiset syyt,"Aluekohtaisia poikkeuksia metsäskieltoon on Etelä-Suomessa säädetty tällä hetkellä vain Koloveden ja Selkämeren kansallispuistoissa, ja niihin on ollut hyvin erityiset syyt.",0.047619,0.017241,60.087,5.9463,10.105,21,21,1.0,
azure_whisper_auto,azure_whisper,auto,2016-test-seen,martti_korhonen_05300,tämä taitaa nyt neljän vuoden aikana onkohan tämä kolmas vastalause joka sinne on jätetty jotakin sitä suuruusluokkaa kolmas tai neljäs näitten asioitten käsittelyn,tämä taitaa nyt neljän vuoden aikana onkohan tämä kolmas vasta lause joka sinne on jätetty jotakin sitä suuruusloppua kolmas tai neljäs näiden asioiden käsittelystä,"Tämä taitaa nyt neljän vuoden aikana, onkohan tämä kolmas vasta lause, joka sinne on jätetty, jotakin sitä suuruusloppua, kolmas tai neljäs näiden asioiden käsittelystä.",0.26087,0.073171,1.054,0.1209,8.72,23,24,1.043,
azure_whisper_auto,azure_whisper,auto,2016-test-seen,lyly_rajala_02593,juuri äsken kuulimme tuossa sisällä kielletyssä kokouksessa kulttuuriministeriltä että hänen saamansa palautteen mukaan yksikään taiteen tekijä ei ole tyytyväinen siihen vaan olisi,juuri äsken kuulimme sisällä kielletyssä kokouksessa kulttuuriministeriltä että hänen saamansa palautteen mukaan yksikään taiteen tekijä ei ole tyytyväinen siihen vaan olisi,"Juuri äsken kuulimme sisällä kielletyssä kokouksessa kulttuuriministeriltä, että hänen saamansa palautteen mukaan yksikään taiteen tekijä ei ole tyytyväinen siihen, vaan olisi...",0.045455,0.038889,1.063,0.1025,10.376,22,21,0.955,
azure_whisper_auto,azure_whisper,auto,2016-test-seen,satu_haapanen_03286,esimerkiksi brittiläisen kolumbian yliopistossa vieraillessamme kuulimme että opiskelija vancouverissa joutuu matkustamaan tyynenmeren rannalta toiselle puolelle maata ottawaan asti saadakseen viisumin suomeen kun taas ruotsiin haluava opiskelija voi saada sen melkein paikan päältä,esimerkiksi brittiläisessä ja kolumbian yliopistossa vierailessamme kuulimme että opiskelija vancouverissa joutuu matkustamaan tyynemeren ranalta toiselle puolelle maata ottavaan asti saadakseen viisummin suomeen kun taas ruotsiin haluava opiskelija voi saada sen melkein paikan päältä,"Esimerkiksi brittiläisessä ja Kolumbian yliopistossa vierailessamme kuulimme, että opiskelija Vancouverissa joutuu matkustamaan Tyynemeren ranalta toiselle puolelle maata ottavaan asti saadakseen viisummin Suomeen, kun taas Ruotsiin haluava opiskelija voi saada sen melkein paikan päältä.",0.21875,0.039007,58.042,3.5392,16.4,32,33,1.031,
azure_whisper_auto,azure_whisper,auto,2016-test-seen,lyly_rajala_02493,sama tutkimus tehdään myös tänä vuonna,sama tutkimus tehdään myös tänä vuonna,Sama tutkimus tehdään myös tänä vuonna.,0.0,0.0,0.409,0.1798,2.272,6,6,1.0,
azure_whisper_auto,azure_whisper,auto,2016-test-seen,sari_tanus_01331,eri asia on sitten että minkälaisia järjestelmiä kehitetään niin kuin tukemaan näitä ulkomaalaisia opiskelijoita,eri asia on sitten että minkälaisia järjestelmiä kehitetään tukemaan näitä ulkomaalaisia opiskelijoita,"Eri asia on sitten, että minkälaisia järjestelmiä kehitetään tukemaan näitä ulkomaalaisia opiskelijoita.",0.142857,0.089286,0.609,0.0754,8.072,14,12,0.857,
azure_whisper_auto,azure_whisper,auto,2016-test-seen,satu_haapanen_03291,pääministeri lanseerasi syksyllä pohjoismaiden neuvostossa ajatuksen team nordenista ja tämä tai team nordicistä ja se on myös hyvin varteenotettava sillä pieninä pohjoisina maina on meidän hyvä yhdistää voimat pohjoismaisen,pääministeri lanseerasi syksyllä pohjoismaiden neuvostossa ajatuksen team nordicista ja se on myös hyvin varteenotettava sillä pieninä pohjoisina maina on meidän hyvä yhdistää voimat pohjoismaisen,"Pääministeri lanseerasi syksyllä Pohjoismaiden neuvostossa ajatuksen Team Nordicista, ja se on myös hyvin varteenotettava, sillä pieninä pohjoisina maina on meidän hyvä yhdistää voimat pohjoismaisen...",0.206897,0.129464,58.548,3.5423,16.528,29,24,0.828,
azure_whisper_auto,azure_whisper,auto,2016-test-seen,timo_harakka_01809,todellakin täällä edustaja viljanen rakensi aivan klassisen olkiukon ja väitti että muut tarkemmin nimeämättömät tahot ja henkilöt suhtautuvat kevyesti velkaan toisin kuin hän,todellakin täällä edustaja viljanen rakensi aivan klassisen olkiukon ja väitti että muut tarkemmin nimeämättömät tahot ja henkilöt suhtautuvat kevyesti velkaan toisin kuin hän,"Todellakin täällä edustaja Viljanen rakensi aivan klassisen olkiukon ja väitti, että muut tarkemmin nimeämättömät tahot ja henkilöt suhtautuvat kevyesti velkaan toisin kuin hän.",0.0,0.0,0.79,0.06,13.166,23,23,1.0,
azure_whisper_auto,azure_whisper,auto,2016-test-seen,reijo_laitinen_00965,silloin merkittävästi satsattiin yritysten tutkimus ja kehittämistoimintaan joka mahdollisti sen että kasvu lähti hyvinkin nopeaan vauhtiin ja on kantanut meitä hyvin pitkälle ja mahdollisti sitten sen että kansainvälisesti ajatellen niin me ollaan oltu kärkimaita tässä suhteessa,silloin merkittävästi satsattiin yritysten tutkimus ja kehittämistoimintaa joka mahdollisti sen että kasvu lähti hyvinkin nopeaseen vauhtiin ja on kantanut meitä hyvin pitkälle ja mahdollisti sen että kansainvälisesti ajattelen niin me ollaan oltu kärkimaita tässä suhteessa,"Silloin merkittävästi satsattiin yritysten tutkimus- ja kehittämistoimintaa, joka mahdollisti sen, että kasvu lähti hyvinkin nopeaseen vauhtiin ja on kantanut meitä hyvin pitkälle, ja mahdollisti sen, että kansainvälisesti ajattelen, niin me ollaan oltu kärkimaita tässä suhteessa.",0.111111,0.046429,1.115,0.0603,18.483,36,35,0.972,
azure_whisper_auto,azure_whisper,auto,2016-test-seen,ilmari_nurminen_00645,arvoisa puhemies,arvoisa puhemies,Arvoisa puhemies.,0.0,0.0,57.649,27.623,2.087,2,2,1.0,
azure_whisper_auto,azure_whisper,auto,2016-test-seen,saara_sofia_sirén_00387,kuulisin ministeriltä että millä tavalla tässä näkyy tämä painopiste tyttöjen tyttöjen ja naisten asemasta ja demokratiatyöstä mitä on tarkoitus,kuulisin ministeriltä että millä tavalla tässä näkyy tämä painopiste tyttöjen ja naisten asemasta ja demokratiatyöstä mitä on tarkoitus,"Kuulisin ministeriltä, että millä tavalla tässä näkyy tämä painopiste tyttöjen ja naisten asemasta ja demokratiatyöstä, mitä on tarkoitus...",0.052632,0.0625,0.75,0.0668,11.231,19,18,0.947,
azure_whisper_auto,azure_whisper,auto,2016-test-seen,paavo_vayrynen_00508,ja kun nämä kaikki liittyvät toisiinsa niin tälle pohjalle meidän täytyy lähteä sitä euroopan unionin globaalistrategiaa rakentamaan,ja kun nämä kaikki liittyvät toisiinsa niin tälle pohjalle meidän täytyy lähteä sitä euroopan unionin globaalistrategiaa rakentamaan,"Ja kun nämä kaikki liittyvät toisiinsa, niin tälle pohjalle meidän täytyy lähteä sitä Euroopan unionin globaalistrategiaa rakentamaan.",0.0,0.0,0.681,0.0827,8.239,17,17,1.0,
azure_whisper_auto,azure_whisper,auto,2016-test-seen,ilmari_nurminen_00556,on syytä muistaa että pääsääntöisesti ympärivuorokautisessa hoidossa olevat ihmiset ovat toisen ihmisen avun tarpeessa ja myös meille itsestäänselvissä asioissa kuten liikkumisessa niin olemme toisten avun,on syytä muistaa että pääsääntöisesti ympärivuorokautisessa hoidossa olevat ihmiset ovat toisen ihmisen avun tarpeessa ja myös meille itsestäänselvissä asioissa kuten liikkumisessa niin olemme toisten avun tarpeessa,"On syytä muistaa, että pääsääntöisesti ympärivuorokautisessa hoidossa olevat ihmiset ovat toisen ihmisen avun tarpeessa. Ja myös meille itsestäänselvissä asioissa, kuten liikkumisessa, niin olemme toisten avun tarpeessa.",0.04,0.04878,59.726,3.2831,18.192,25,26,1.04,
